time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,8.5958466155,-7.16018226735,21.6363392949,5.86998237576,5.66720766266,0.0,7.80676494048,-6.09783428264,2.57064917482,-0.178824676193,-0.319258335334,0.0,454.0095764572846,453.8473457793321,454.23639720304226,453.08796614172667
3.720000000000003,9.07350099108,-7.53243336697,21.7852772359,5.85925637569,5.6480235115,0.0,8.1152480902,-6.31067320935,2.39147079014,-0.178651076402,-0.320705679496,0.0,461.42648153908397,461.2116585527571,460.9189323534298,460.9030625555991
3.780000000000003,9.57078265522,-7.9180847989,21.9242920394,5.84823228585,5.62964768196,0.0,8.46073913164,-6.54438108615,2.23941529397,-0.196555131985,-0.28694074665,0.0,478.5116498991348,480.98617787978003,479.3066571993484,477.9131176281359
3.840000000000003,10.0900449936,-8.31846990872,22.0550998988,5.83654621755,5.6124044177,0.0,8.84752317621,-6.80170849835,2.11741603832,-0.191418625351,-0.288294771935,0.0,498.4185022769033,498.2454645728249,499.9445672191465,500.2863983277287
3.900000000000003,10.6287483198,-8.73228605665,22.1737639534,5.82467497663,5.59501070747,0.0,9.10928437599,-6.99248711629,1.8361444064,-0.215550558623,-0.293296085524,0.0,441.39805441273313,440.8988236443725,441.7580959111094,439.72339585134466
3.960000000000003,11.1854499854,-9.15884706265,22.2776370606,5.8121920279,5.57727538141,0.0,9.44698905707,-7.22625957817,1.62332697367,-0.196192079485,-0.300607171415,0.0,478.308975802219,477.66935472086095,476.32599055230145,477.76498824247847
4.020000000000002,11.7593559263,-9.59786533232,22.3650685109,5.80009958285,5.55938493447,0.0,9.6832420705,-7.40806902904,1.28930766971,-0.215239730207,-0.293715607534,0.0,430.85550075721056,431.3444927619209,431.117344512874,429.462333708734
4.080000000000001,12.349402129,-10.0489033097,22.4340537869,5.78672132277,5.54163272145,0.0,9.98451326799,-7.62668140996,1.00757829708,-0.246576978792,-0.30055796405,0.0,462.96755785101476,462.34324584400565,461.96026795426826,459.4327089245989
4.14,12.957256604,-10.5130013913,22.4854319323,5.77175648759,5.52336651872,0.0,10.2767797512,-7.84342749331,0.702314270891,-0.255780595556,-0.313585748603,0.0,460.1494439744349,459.0249507660116,459.1041920201752,458.31262062055725
4.199999999999998,13.5807554087,-10.9892212405,22.5163174046,5.75678525252,5.50524613394,0.0,10.506282358,-8.03095703793,0.325130292933,-0.239290239335,-0.2854798305,0.0,431.1193460652965,433.39181814888974,431.3194275208463,432.6458661179195
4.259999999999997,14.2199761774,-11.4777964531,22.5259053966,5.74241664174,5.48767661108,0.0,10.80031656,-8.25503488711,-0.0082979166714,-0.239851924221,-0.314471917286,0.0,462.9572993399574,460.5840837382301,462.1104570302483,462.0112883421993
4.319999999999996,14.8736143005,-11.9782971628,22.5123595182,5.72773077485,5.46877057854,0.0,10.9875157038,-8.42885720817,-0.444996423967,-0.257022245779,-0.31638480882,0.0,416.4855240914728,416.2092298710639,417.0198856081426,415.45150484287944
4.379999999999995,15.5418806481,-12.491035428,22.4749664632,5.7123322348,5.45025948823,0.0,11.2870263562,-8.66245463139,-0.804582204133,-0.255894754814,-0.296212001249,0.0,465.21446970913115,466.6992314598346,466.16548162400994,466.1907916023372
4.439999999999993,16.2258601433,-13.0167980508,22.4138143374,5.69683839878,5.43283721584,0.0,11.5116852401,-8.86337010513,-1.23617368482,-0.263355076383,-0.280716460354,0.0,436.7284330755027,437.932240786083,438.01635109881096,437.32681486736954
4.499999999999992,16.9244424475,-13.5553080973,22.3271964167,5.6808622138,5.41563443856,0.0,11.7733743931,-9.08721692979,-1.65392991794,-0.27283329447,-0.302695181504,0.0,455.5053723392137,453.66098823462875,455.70311563047596,454.87458943807906
4.559999999999991,17.6365645805,-14.1063615754,22.2135747737,5.66480491547,5.3977255802,0.0,11.9634653823,-9.28175800052,-2.13576937122,-0.258849395096,-0.291177783092,0.0,426.5528536408161,427.44104290390345,428.19995914591016,429.3132582601751
4.6199999999999894,18.359230635,-14.6688474461,22.0700829761,5.64986056265,5.38017143141,0.0,12.125004893,-9.46849143761,-2.64936314767,-0.234496124425,-0.295500299017,0.0,417.1769223651266,416.70581688980997,416.5310446103781,418.58934245001115
4.679999999999988,19.0943172549,-15.2439952124,21.8971231755,5.63549896487,5.36198178273,0.0,12.3766819613,-9.70339870162,-3.11901276903,-0.251463577365,-0.326367457667,0.0,456.8489509291896,454.2865056743915,456.2587809123734,454.84517892382166
4.739999999999987,19.8446403712,-15.8334687492,21.6955796033,5.62023236036,5.34218371602,0.0,12.6326980503,-9.94588992357,-3.60252480451,-0.261174871227,-0.338340184754,0.0,462.0047153132866,460.9515873612681,459.9149975550694,459.08185689232585
4.799999999999986,20.6082366837,-16.4367227222,21.4632990849,5.60451522394,5.32157446757,0.0,12.8195575452,-10.1630772236,-4.14315169008,-0.263550549911,-0.356491549539,0.0,438.6194958172637,436.98429816212456,436.9227298843579,436.6540565134977
4.859999999999984,21.3872866221,-17.0550456975,21.2003489001,5.58903442999,5.29976591536,0.0,13.1464640647,-10.4473875337,-4.62638302833,-0.248778747466,-0.383439116067,0.0,492.509768863098,490.38733037699154,491.5802906674459,492.61416822010654
4.919999999999983,22.1839577534,-17.6897223392,20.9067119173,5.57366213302,5.27636489646,0.0,13.4073629255,-10.7085155946,-5.16566222185,-0.278253659502,-0.408243732152,0.0,475.6995999736283,473.64652604340046,474.56785878589005,472.235647917284
4.979999999999982,22.996136021,-18.3401674262,20.5799765784,5.55792057213,5.25261916995,0.0,13.6631910619,-10.9729804045,-5.7299072106,-0.241737896297,-0.378326570092,0.0,475.2842138721139,477.420388882657,476.01346266374253,478.73542805671786
5.0399999999999805,23.8213729999,-19.0057581337,20.2176768656,5.54323435849,5.22996038898,0.0,13.8433124359,-11.2140193126,-6.35048015746,-0.251637813224,-0.376323713195,0.0,454.63243116779364,454.64897263522215,455.4716439739913,454.6200551051828
